	ディーア	にやけ4						ラブラブで愛に狂った\nイチャイチャラブラブバレンタイン！
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	にやけ4						みんなの愛！\nすべてオレが受け止めてみせるっ!!
Se	闇1
	オーラ桃		エフェクト表			1
	ディーア	にやけ4						さあ！\nチョコでもなんでも持ってきてくれ！
	ディーア	怪しい4						って、あれ？
Se	闇1
CharacterOff
	ショコラゴーレムa		p2b			1
	ショコラゴーレムb		p8b			1
	ショコラゴーレム					1
	ショコラゴーレム							スキぃ……
CharacterOff
	ディーア	絶望4						な、なんでだ!?\nもう異変は終わったはずだろ!?
CharacterOff
	ジャガーノート=ルナ	魔王						ふしぎですねー♪\nマスターさんの我慢していた感情が\n爆発しちゃったせいで
	ジャガーノート=ルナ	魔王ニヤリ						刺激されちゃったんですかねー♪
Tween	ジャガーノート=ルナ	PunchPosition	y=30				NoWait
	ジャガーノート=ルナ	魔王笑い						このままだとまた、\nお城の中が大混乱ですよー？
CharacterOff
	ディーア	絶望4						そんな……！
	ディーア	悔しい4						こうなったら！\nオレのみんなの\nラブラブバレンタインのために！
CharacterOff
	集中線		エフェクト表
	ディーア	拡大絶望4	エフェクト裏					まずは魔物を退治するぞー！！！！
If	isdebug==true
CharacterOff
Jump	*E_1241_01
EndIf
EndScenario
