# Q1010_01
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
	ヘルメリア	怒り						そうだね、\nだからそうならない方法を探している
	ヘルメリア	悔しい						だが、正直心が折れそうだ\nたった一度の人生では、\n到底叶えられそうにない
	ヘルメリア							だからせめて……\n魔剣と人間が別け隔てなく、\n共存できる世界を目指したい
	ヘルメリア	通常						それが私の願いかな
FadeOut	black					.5
CharacterOff						0
StopBgm
	　　　　　　　　　　
Bg	遺跡C					0
Wait						3
Bgm	神社
FadeIn	black					.5
	覇王ゼフ		2_3					滅亡派？
	？？？？							そう！\n《<ruby=マスターキー>全知全能</ruby>》も\n一枚岩じゃないってワケ
	？？？？							端的に言うとね、\nキミたちが魔剣を使い続けていると\n困るんだ
	？？？？							実験はやめさせないといけない\n魂は有限であるべきだ
	？？？？							そのためには、\n魔剣は全て破壊しなくては
	覇王ゼフ							……それで、なぜ余に接触した？
	？？？？							あなたが最も魔王に近いからさ、\n覇王ゼフ
	？？？？							オレは覇王による統一をもって\nこの戦争を終わらせてほしいと\n思ってる
	？？？？							第六魔鍵フェンリル……\nそのための兵器は用意した
	？？？？							これで戦争を終わらせてくれ、\n覇王ゼフ
FadeOut	black					0
CharacterOff						0
Bg	山岳A
	ヘルメリア
Wait						1
FadeIn	black					0
	ヘルメリア							<dash=2>そう、ついに決めたのね
	覇王ゼフ							ああ、第六魔鍵フェンリルは\n既に起動準備に差し掛かっている
	覇王ゼフ							……本当に、\nお前には迷惑をかけることになるが
	ヘルメリア							気にするなって\nこっちはこっちで上手くやるよ
	ヘルメリア							……それじゃあね、ゼフ\n次に会う時は敵同士だ
	覇王ゼフ							ああ……さらばだ、ヘルメリア
FadeOut	black					0
CharacterOff
StopBgm
	モモ
Bg	凍りついた神殿城
Wait						2
Bgm	絶望
FadeIn	black					0
	モモ							色の鍵師アルヴィースが\nゼフに接触したようだ
	ヘルメリア	悔しい						……やはり、《<ruby=マスターキー>全知全能</ruby>》は\nゼフを許してはおかなかったか
	アリス							だが、あの覇王のことだ\nこの程度の策略には\n気付いているだろう
	アリス							その上で……敢えて\n覇道を選び続けるか、覇王ゼフよ
	アリス							我々はユグドラシルを用いて\n第六魔鍵フェンリルを奪取
	アリス							それから、覇王ゼフ、\n及び覇王剣ラグナロクを破壊する
	アリス							構わないな、ヘルメリア
	ヘルメリア	怒り						……ああ
	ヘルメリア							"ティーパーティ"も揃い踏みだね
CharacterOff
	黒グラデーション		エフェクト表
	アリス	<Off>						『<ruby=カルバノグ>三月ウサギ</ruby>』『マッドハッター』\n『眠りネズミ』『ハートの女王』\n『<ruby=ギル>チェシャ猫</ruby>』
	アリス	<Off>						『トゥイードル・ダム&ディー』\n『バンダースナッチ』
	アリス	<Off>						アリスファミリーは揃っているな
	ヘルメリア	<Off>						『ルキフェル』、『アスモデウス』、\n『ベルフェゴール』、『アマイモン』
	ヘルメリア	<Off>						『ベルゼビュート』、『リヴィア』\n『シャイターン』\n……<ruby=リリスファミリー>リリスの使い魔</ruby>も揃っているね
CharacterOff
	アリス							時間に遅れるなよ、グズ共
	黒背景		エフェクト表			0
	アリス							さあ……\n<ruby=ティーパーティ>お茶会</ruby>を始めよう
Wait						2
FadeOut	black					0
If	isdebug==true
CharacterOff
Jump	*Q1010_16
EndIf
EndScenario

# Q1010_16
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="クエスト名"
ShowMessageWindow
FadeOut	black					0
StopSound
Bgm	絶望
Bg	山岳B
FadeIn	black					.5
	覇王ゼフ							シーズクリア大聖堂……\nここが最後の砦だな
	側近	<Off>						神は、我々を見放しましたか
	覇王ゼフ							最初から彼らは味方ではなかった
	覇王ゼフ							最善は尽くした\n彼女に負けるのは、\nやはり必定であったということだ
	覇王ゼフ							だが、それもまた己の魂に\n従った結果だとも
FadeOut	black					.5
Bg	大灯台B					0
CharacterOff						0
	　　　　　　　　　　					0
FadeIn	black					.5
Se	火事
Shake	Graphics		x=5 y=5
	覇王ゼフ							……ヘルメリアが来ているのか
	側近	<Off>						そのようでございますな
	側近	<Off>						……では、ここでお暇をいただきます\nゼフ様
	覇王ゼフ							ああ……ゆっくり休め
	黒背景		エフェクト表			0
StopBgm
Wait						3
Se	ドア開く
Wait						2
CharacterOff	黒背景					1
Wait						1
	覇王ゼフ							……ああ、ようやく来たか
FadeOut	black					0
CharacterOff						0
Bg	夢幻地平ラグナロク					0
Wait						2
FadeIn	black					1
Bgm	ロルリアンレットB
	覇王ゼフ							……美しい景色だとは思わんかね
	ヘルメリア							ああ、きっと美しいんだろうな
	ヘルメリア							自ら在るべきと定めた姿を\n貫いた上で見る最後の景色は
	ヘルメリア							魔界に生まれた者ならば、\n魔王を目指さないのは魂に失礼……か
	ヘルメリア	笑い						ゼフらしいな、良い<ruby=ユメ>理想</ruby>だ
	覇王ゼフ							そうだろう\n貴様なら、そう言ってくれると\n思っていた
	覇王ゼフ							……我が覇道は、\nラグナロクあってのものであった
	覇王ゼフ							魔鍵がなくては、\n決してなし得ない道であった
	覇王ゼフ							今ならわかる\nこれは人には過ぎたる力であった
Param	character_grayout=false
ImageEffect	SpriteCamera	Sepia
	10章スチルJ		エフェクト表
	覇王ゼフ							それを手にしてしまったのが\n過ちであったのだ
	覇王ゼフ							それを、自分の力であるかのように\n振るってしまったのが\n過ちであったのだ
CharacterOff	10章スチルJ
Param	character_grayout=true
ImageEffectOff	SpriteCamera	Sepia
	覇王ゼフ							滅亡派マスターキーと言ったか\nあれに倣うのは業腹だが
	覇王ゼフ							……魔剣は全て破壊するべきだ
	覇王ゼフ							それを、ようやく理解した
	ヘルメリア	怒り						……だから、全て分かった上で、\n私を待っていたのか
	覇王ゼフ							貴様なら、我が悲願を\n汲んでくれるだろうと思っていた
	ヘルメリア	悔しい						……私は、魔王にはなれないよ
	覇王ゼフ							…………なに？
	ヘルメリア	悔しい						私の願いを叶えるより先に、\nブリジットの限界がきてしまう
	ヘルメリア							きっと私は失敗する
	ヘルメリア	怒り						だから、ゼフ……\nあんたにこそ託したい
	ヘルメリア							魔剣とは人をエネルギー源とする\n不老不死の生命体だ
	ヘルメリア							生存派マスターキーは、\nその実験を繰り返して\n新人類を作ろうとしている
	ヘルメリア							自らの新たなる器となる、新人類を
	覇王ゼフ							…………！
	ヘルメリア	怒り						戦争を助長して長期化させているのは\n生存派マスターキーだ
	ヘルメリア							おそらく魔剣同士を戦わせ、\nデータを集めるためだろう
	覇王ゼフ							……一体、そこまでの\n情報をどうやって
	ヘルメリア	怒り						お人好しの《<ruby=マスターキー>全知全能</ruby>》がいてね
	ヘルメリア							それに、私たち魔剣機関は、\nそのために魔剣を研究しているのさ
	ヘルメリア							魔剣という新人類を理解し、\n抗うために
	ヘルメリア							マスターキーは月にいる\n竜鍵マナ<dash=2>ブキダスがアクセスする\n伝承の保管庫もそこにある
	ヘルメリア							いいかいゼフ\n私が失敗したら、\n代わりにあんたが成し遂げるんだ
Param	character_grayout=false
Se	光1
	オーラ赤		エフェクト表
	イベントスチル459H1		effect_c			1
	イベントスチル459H2		effect_d			1
	ヘルメリア							そのために、歴史から身を隠せ\nラグナロクの中に眠るんだ
	ヘルメリア							いつか必ず迎えに来る\nその時まで<dash=2>
Param	character_grayout=false
CharacterOff						1
	白背景		エフェクト表			1
Wait						1
CharacterOff	白背景					1
	10章スチルH		エフェクト裏			0
Wait						2
	太陽王アーク							これは、覇王の記憶か……
	太陽王アーク							ヘルメリアは既にたどり着いていた\n世界を支配する神、\n《<ruby=マスターキー>全知全能</ruby>》の思惑に！
	太陽王アーク							そうだ\nだから覇王ゼフは力を求めている
	太陽王アーク							……魔界に生まれた以上、\n魔王を目指さないのは魂に失礼だ
	太陽王アーク							ならば、オレが選ぶ道は<dash=2>
StopBgm						1
	白背景		エフェクト表			1
Wait						1
	覇王ゼフ							……共に戦うことを選んでくれるか、\nアーク=シルト=アルタール
FadeOut	white					.5
CharacterOff						0
Bg	子供部屋
	　　　　　　　　　　
Wait						1
FadeIn	white					.5
Param	character_grayout=true
Bgm	緊迫
Shake	Graphics		x=5 y=5
Wait						.5
	黒グラデーション		エフェクト表
	希望王ルル	冷徹						<size=20>…………ちっ、主導権を奪い取ったか</size>
CharacterOff	黒グラデーション
	希望王ルル							ご無沙汰しています、覇王ゼフ
	覇王ゼフ							我が末裔が世話になったようだな、\n希望王ルルよ
	覇王ゼフ							アーサーの面影が残っているな\nその聡明さも、彼を思い出す
	覇王ゼフ							再び舞い戻ったこの世で、またもや\nかの血族と相まみえるとは……\nクハハ、実に因果な人生よな
	覇王ゼフ							だが、夢を見なくなったのは\n勇者王の末裔らしくない
	希望王ルル							夢を見ないわけではありません\n僕にも理想とする世界の形はある
	希望王ルル							ただ、あなたとは\n相容れないものではありますが
	希望王ルル							《<ruby=マスターキー>全知全能</ruby>》……\nそういうものが存在している\nということは、聞き及んでいます
	希望王ルル							そしてそれが……月にいることも\nおおよその予想がついている
	覇王ゼフ							ほう、やはり勇者王についた\n《<ruby=マスターキー>全知全能</ruby>》も\nいたということか
	覇王ゼフ							貴様は……己が野望のためなら\n《<ruby=マスターキー>全知全能</ruby>》を\n利用しようというのか
	希望王ルル							ええ、そして貴方は……\n《<ruby=マスターキー>全知全能</ruby>》の野望を\n断とうとしている
	覇王ゼフ							いかにも
	覇王ゼフ							……それで、貴様は\n《<ruby=マスターキー>全知全能</ruby>》さえも利用して\n何を望む？
	希望王ルル							…………
Se	回想
FadeOut	white					.1
ImageEffect	SpriteCamera	Sepia
CharacterOff						0
Bg	酒場_商業施設					0
	少女ルカ	ノイズ				0
FadeIn	white					.1
Wait						2
FadeOut	white					.1
ImageEffectOff	SpriteCamera	Sepia
CharacterOff						0
Bg	子供部屋					0
	希望王ルル					0
FadeIn	white					.1
	希望王ルル							……平和を\n今はそれだけで十分でしょう
	覇王ゼフ							ガハハハ！\n神を利用してまで求める平和か！\nなかなかに面白いではないか
	覇王ゼフ							ならば、希望王ルルよ
Bgm	魔王バトル
	覇王ゼフ							《君臨せし覇天の極星》\nこの覇王ゼフの野望を<dash=2>
	覇王ゼフ							その野望を以て、\n見事打ち砕いてみせよ！
	希望王ルル							…………では
	希望王ルル							希望王ルル\n……いざ
Wait						1
FadeOut	black					0
If	isdebug==true
CharacterOff
Jump	*Q1010_17
EndIf
EndScenario

# Q1010_17
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="クエスト名"
ShowMessageWindow
FadeOut	black					0
StopSound
Bgm	緊迫
Bg	子供部屋
FadeIn	black					.5
Se	連撃
FadeOut	white					.2
FadeIn	white					.2
FadeOut	white					.2
FadeIn	white					.2
FadeOut	white					.2
FadeIn	white					.2
Wait						.8
	希望王ルル
CharacterOff
	アマノハバキリ	無	3_3
	ゲオルギウス	無	1_3
	ノイズ	無	2_3					くっ……
CharacterOff
	希望王ルル							六大魔王の力がこれほどまでとは……
CharacterOff
	アマノハバキリ	無	3_3
	ゲオルギウス	無	1_3
	ノイズ	無	2_3					それに、あの力……
CharacterOff
	希望王ルル							ああ、《魔王獣の記憶》を\n使いこなしている
	希望王ルル							ただでさえ相手の方が上手だが……\nこれでは正面から打ち合うことは\nできないな
CharacterOff
	アマノハバキリ	無	3_3
	ゲオルギウス	無	1_3
	ノイズ	無	2_3					……どうするの、ルル？
CharacterOff
	希望王ルル							ならば、天穹魔儀ヘリオスフィアを\n手に入れて、ゼフより先に\nセフィロトに行くしかない
	希望王ルル							そのための手立ては既に打ってある
	希望王ルル							ゲオル、隙を作れ\n撤退するぞ
CharacterOff
	アマノハバキリ	無	3_3
	ノイズ	無	2_3
	ゲオルギウス	無	1_3					わかった、なんとかしてみる
	ゲオルギウス							はぁぁぁっ!!
Se	斬2
FadeOut	white					.2
FadeIn	white					.2
CharacterOff
Param	character_grayout=false
	希望王ルル
Se	光1
	イベントスチル459H1		effect_c			1
	イベントスチル459H2		effect_d			1
Tween	イベントスチル459H1	RotateBy	z=5 time=100				NoWait
Tween	イベントスチル459H2	RotateBy	z=-5 time=100				NoWait
Wait						1
	希望王ルル							今だ、下がれ！
CharacterOff	希望王ルル
	アマノハバキリ	無	3_3
	ノイズ	無	2_3
	ゲオルギウス	無	1_3
Se	光2
Wait						1
FadeOut	white					1
CharacterOff						0
StopBgm
	　　　　　　　　　　
Wait						2
FadeIn	white					.5
	覇王ゼフ							んーむ……賢明な判断だな
	覇王ゼフ							だが、どこに逃げようと無駄なことだ
	覇王ゼフ							お前から聞いていた通りだったな、\nラグナロク
	覇王剣ラグナロク							ええ……希望王ルルは、\nおそらく最も警戒すべき相手かと
	覇王ゼフ							そうか？\n余はあの少年のほうが気になるが
	覇王剣ラグナロク							……魔鍵使いですか？\n確かに、厄介な相手ではありますが
	覇王ゼフ							まあよいか\nしかし、希望王ルルの認識を改める\n必要があるのは確かだな
	覇王ゼフ							……して、お前ならどう攻める？\nラグナロクよ
	覇王剣ラグナロク							そうですね、私であれば……
	覇王剣ラグナロク							太陽聖域が一人、金天のルカ\n……彼の妹をまず手中に収めます
FadeOut	black					.5
CharacterOff						0
Bg	遺跡B					0
	　　　　　　　　　　					0
Param	character_grayout=false
Wait						1
FadeIn	black					.5
Bgm	絶望
	希望王ルル							…………
	ブラム							よくぞご無事で、希望王ルル
	希望王ルル							まだ口を割らないのか
CharacterOff
	鎖エフェクト前		エフェクト表
	鎖エフェクト後ろ		エフェクト裏
	黒グラデーション		エフェクト表2
Se	コインロック
	月天のミコト							その声、あの勇者の……！
	月天のミコト	怒り						ブラムさん、まさか……\nよりにもよって勇者についたの？
CharacterOff
	ブラム							いや、オレが寝返ったのは\n勇者にでもE.D.E.N.にでもない
CharacterOff
	鎖エフェクト前		エフェクト表
	鎖エフェクト後ろ		エフェクト裏
	黒グラデーション		エフェクト表2
	月天のミコト	怒り						なら、その少年に……？\nなんで、アークを見捨ててまで……
CharacterOff
	希望王ルル							変われ、ブラム
	ブラム							はっ
CharacterOff
	鎖エフェクト前		エフェクト表
	鎖エフェクト後ろ		エフェクト裏
	黒グラデーション		エフェクト表2
	月天のミコト	怒り						私を拷問しても無駄よ
	月天のミコト							私はそこの裏切り者と違って、\n絶対にアークを裏切らない
	月天のミコト							あなたに寝返ることはないわ
CharacterOff
	希望王ルル							そのようだな
	希望王ルル							全身に火傷を負ってなお、\nその態度を貫けるとは
	希望王ルル							心を折るのは難しそうだ
	希望王ルル							……天穹魔儀ヘリオスフィアは\n見せてもらった
	希望王ルル							あれはどうやら、\nお前かアークにしか動かせないらしい
	希望王ルル							随分と信頼されているようだな、\n月天のミコト
CharacterOff
	鎖エフェクト前		エフェクト表
	鎖エフェクト後ろ		エフェクト裏
	黒グラデーション		エフェクト表2
	月天のミコト	怒り						…………
CharacterOff
	希望王ルル							アークはどうするだろうな
	希望王ルル							もし自分が倒れている間に、\n大切な部下が拷問に\nあっていると知ったら
CharacterOff
	鎖エフェクト前		エフェクト表
	鎖エフェクト後ろ		エフェクト裏
	黒グラデーション		エフェクト表2
	月天のミコト	怒り						……まさか、伝えたの？
CharacterOff
	希望王ルル							奴は怒り狂っていたぞ\n我を忘れるほどに
CharacterOff
	鎖エフェクト前		エフェクト表
	鎖エフェクト後ろ		エフェクト裏
	黒グラデーション		エフェクト表2
	月天のミコト	怒り						……嘘ね
	月天のミコト							アークはそんなに仲間思いじゃないわ
CharacterOff
	希望王ルル							……なに？
CharacterOff
	鎖エフェクト前		エフェクト表
	鎖エフェクト後ろ		エフェクト裏
	黒グラデーション		エフェクト表2
	月天のミコト	怒り						こんなことをしてもアークには\nなんのダメージも入らないわよ
	月天のミコト							アークは私なんかを助けには来ないし\nそれで歩みを止めるような奴じゃない
Se	回想
FadeOut	white					.5
ImageEffect	SpriteCamera	Sepia
Bg	遺跡B					0
CharacterOff						0
	太陽剣ソエル		2_2			0
	太陽王アーク		1_2			0
	　　　　　　　　　　
FadeIn	white					.5
	月天のミコト	<Off>						だからツヴァイクが死んでも\n何も言わなかった
	月天のミコト	<Off>						ブラムさんが裏切っても\n追いかけようとすらしなかった
FadeOut	black					.5
ImageEffectOff	SpriteCamera	Sepia
CharacterOff						0
	鎖エフェクト前		エフェクト表			0
	鎖エフェクト後ろ		エフェクト裏			0
	黒グラデーション		エフェクト表2
	月天のミコト	怒り				0
FadeIn	black					.5
	月天のミコト							残念だったわね、勇者くん
	月天のミコト							私が死んだって、アークは\n私のこと思い出しもしないわよ
CharacterOff
	ブラム							……まあ、アークはそういう奴だな
	希望王ルル							……意味がわからないな\n何故そんな奴のために命を張れる？
CharacterOff
	鎖エフェクト前		エフェクト表
	鎖エフェクト後ろ		エフェクト裏
	黒グラデーション		エフェクト表2
	月天のミコト	怒り						アークのことが好きだからよ
	月天のミコト							太陽聖域も、\nロウカティアのみんなも、\nアークのことが好きだからよ
	月天のミコト							あなたには、\nわからないでしょうけど<dash=2>
	月天のミコト							<dash=2>恋する女の子は無敵なの
CharacterOff
	希望王ルル							……随分と誇らしげに語るものだ
	希望王ルル							……ブラム、あれを使え
	ブラム							はっ
CharacterOff
	鎖エフェクト前		エフェクト表
	鎖エフェクト後ろ		エフェクト裏
	黒グラデーション		エフェクト表2
	月天のミコト	怒り						……なにをする気？
CharacterOff
	希望王ルル							必要なのは"月天のミコト"という\n個体からの命令信号だ
	希望王ルル							月天のミコトという\n<ruby=・・・・・・・・・・>人格や意思は必要ない</ruby>
	希望王ルル							<dash=2>もちろん、\n人間の形をしている必要すらない
	希望王ルル							月天のミコトの血を継いだ、\n無抵抗で従順な傀儡があればいい
	希望王ルル							混ぜる上で少し不細工にはなるが……\nどうせ愛してもらえないのなら\n構わないだろう
CharacterOff
	鎖エフェクト前		エフェクト表
	鎖エフェクト後ろ		エフェクト裏
	黒グラデーション		エフェクト表2
	月天のミコト	やられ						…………ッ
Se	スローモーションエンド
Wait						3
FadeOut	black					0
CharacterOff						0
	　　　　　　　　　　
Wait						3
FadeIn	black					1
	ブラム							……全て、つつがなく完了しました
	ブラム							天穹魔儀ヘリオスフィアへの\nアクセス権限の追加も確認済です
	希望王ルル							……よくやった
	希望王ルル							これで、天穹魔儀ヘリオスフィアは\n僕の手に落ちた
	希望王ルル							あとは、覇王より先に\nセフィロトへ<dash=2>
CharacterOff
	黒グラデーション		エフェクト表
StopBgm
	覇王ゼフ							余の部下が世話になったようだな
CharacterOff
Bgm	緊迫
	希望王ルル							な……ッ!?
Se	打1
Se	壁を壊す
FadeOut	white					.1
ImageEffect	SpriteCamera	MotionBlur
Tween	希望王ルル	MoveBy	x=-500 time=1				NoWait
FadeIn	white					.1
Wait						.5
	土煙
Wait						.1
CharacterOff						1
Wait						1
CharacterOff
ImageEffectOff	SpriteCamera	MotionBlur
	希望王ルル							くっ……!!
	希望王ルル							……貴方の部下ではないでしょう\n覇王ゼフ
	覇王ゼフ							なに、我が末裔の部下で、\n我が悲願を共に果たさんとする者\nならば我が部下も同然よ
	覇王ゼフ							まあそれはついでだ\nそれより、妹君に用があってな
Param	character_grayout=false
Se	光1
	オーラ青		エフェクト表
	希望王ルル							<ruby=アンロック>魔剣解放</ruby>、\nノイズ、ハバキリ、ゲオル
Se	光2
CharacterOff	希望王ルル
	アマノハバキリ	無	3_3
	ノイズ	無	2_3
	ゲオルギウス	無	1_3
CharacterOff	オーラ青					.5
Wait						1
CharacterOff
	希望王ルル							目覚めた直後とは違う\n……本気で来るぞ、備えろ
Se	光2
Bgm	魔王バトル
	オーラ青		エフェクト表
	覇王ゼフ							<ruby=トゥルーエンド>真解放</ruby>、覇王剣ラグナロク
	覇王ゼフ							我が名は覇王ゼフ\n覇道を謳い、志す者
	覇王ゼフ							我が覇道には\n一片の塵も残らぬと知れ<dash=2>!!
Se	光3
FadeOut	white					1
Wait						1
If	isdebug==true
CharacterOff
Jump	*Q1010_18
EndIf
EndScenario

# Q1010_18
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="クエスト名"
ShowMessageWindow
FadeOut	black					0
StopSound
Bgm	絶望
Bg	遺跡B
	覇王剣ラグナロク		1_2_b
	覇王ゼフ		2_2
FadeIn	black					.5
	覇王ゼフ							片付いたか
	覇王剣ラグナロク							ええ
	覇王剣ラグナロク							……結局、\nルカは見つかりませんでしたね
	覇王ゼフ							ああ、知らぬ間に\n巻き込んだやもしれぬな
	覇王ゼフ							だが、あれもその方が<dash=2>\nあのまま生きながらえるより\n幸せであろう
CharacterOff
Param	character_grayout=false
	黒グラデーション		エフェクト表
	盲妄に老い追う光	■■■						<dash=2>■■■■■■、■■■■
CharacterOff
	覇王ゼフ							…………そなたは
CharacterOff
	黒グラデーション		エフェクト表
	盲妄に老い追う光	■■■						……■■■■、■……\n■■アー、ク■■■■……
CharacterOff
	覇王ゼフ							太陽聖域として、その身が果てるまで\n忠義を貫き通したか
	覇王ゼフ							大義であった、名も知らぬ少女よ
Se	斬1
FadeOut	red					.2
FadeIn	red					.2
Se	倒れる
Wait						1
	覇王ゼフ							残念だ\n生きているうちに、\n言葉を交わしてみたかったが
StopBgm
CharacterOff
	黒グラデーション		エフェクト表
	■■■	<Off>						…………ー、ク<dash=2>
FadeOut	black					1
CharacterOff						0
Bg	鍛冶病院					0
	　　　　　　　　　　					0
Wait						3
Bgm	穏やか
FadeIn	black					.5
	リディ	悲しい2						…………ぁ
	リディ	驚き2						……あれ？\nわたし……
	鍛冶医クランベリー	通常2						あら、目が覚めたのね\nおはよう、リディちゃん
	リディ	驚き2						クランさん？
	鍛冶医クランベリー	通常2						覚えてる？\nあなた、ゼフと戦って\n意識を失ったらしいけど
	鍛冶医クランベリー							ちょっと待ってね、\nマスターくん呼んでくるわ\nちょうどさっき来たところだから
Se	走る
Tween	鍛冶医クランベリー	MoveBy	x=300				NoWait
CharacterOff						.5
Wait						.5
	リディ	驚き2						……あ、はい
	リディ	悔しい2						……私、あのとき……
CharacterOff
Se	走る
	ディーア	怒り2	画面外_右
Tween	ディーア	MoveTo	x=10				NoWait
	ディーア							リディ!!
CharacterOff
	リディ	照れ2
Tween	リディ	PunchPosition	y=50				NoWait
	リディ							マスター！
CharacterOff
Param	character_grayout=true
	ディーア	通常2	1_2
	リディ	通常2	2_2
	ディーア							よかった、目が覚めたんだな\nおかしなところはないか？
	リディ							うん、大丈夫！\nリディ、どれくらい寝てたの？
	ディーア	驚き2						ええと、10日くらいかな
Tween	リディ	PunchPosition	y=50				NoWait
	リディ	驚き2						10日も!?\nえ、どうしよう、\nてことはバイトサボっちゃった!?
CharacterOff
	白リディ							私が代わりにやっておいたわ
CharacterOff
	ディーア	通常2	1_2
	リディ	驚き2	2_2
	リディ							あ、そっか……ありがとう、白い私
CharacterOff
	白リディ							本当に、彼の足を\n引っ張ってばかりなんだから
CharacterOff
	ディーア	通常2	1_2
	リディ	照れ2	2_2
	リディ							えへへ……
CharacterOff
	白リディ							……それで、こんなことになった\n見当はついたのかしら？
CharacterOff
	鍛冶医クランベリー	怒り2						恐らく覇王ゼフがリディちゃんから\n《魔王獣の記憶》を奪ったことに\n関係しているのでしょうけど
	鍛冶医クランベリー							でも、詳しいことまではわからないわ
	鍛冶医クランベリー							もっと詳しく調べるなら……
CharacterOff
	ディーア	怒り2	1_2
	リディ	驚き2	2_2
	ディーア							やはり、世界図書館に\n行くしかなさそうですね
CharacterOff
	鍛冶医クランベリー	怒り2						ええ、そうね
	鍛冶医クランベリー							魔界の叡智を結集させた世界図書館、\nその主であるロールお嬢様なら、\n何かわかるかもしれないわ
CharacterOff
	ディーア	怒り2	1_2
	リディ	悔しい2	2_2
	ディーア							しかし、応じてくれますかね？
	ディーア							ロールお嬢様も十三王の一人……\n言うなれば、オレは敵対組織の\n人間ですし
CharacterOff
	鍛冶医クランベリー	驚き2						あら、あなたなら\n大丈夫だと思うわよ？
	鍛冶医クランベリー	笑い2						だって、相手はロールお嬢様だもの
CharacterOff
	ディーア	驚き2	1_2
	リディ	驚き2	2_2
	ディーア							理由になっていないような気が……
CharacterOff
	鍛冶医クランベリー	笑い2						まあ安心して行ってらっしゃい
FadeOut	black					.5
Bg	研究所A
StopBgm
	ププッピマリー		3_3
	司書王ロルリアンレット	怒りH
Wait						1
Bgm	図書館
FadeIn	black					.5
	司書王ロルリアンレット							…………
CharacterOff
	ディーア	汗2	1_2
	リディ	悔しい2	2_2
	ディーア							……なんかめちゃくちゃ\n怒ってないか？
CharacterOff
	白リディ							今度は何をしたんですか、マスター？
CharacterOff
	ディーア	汗2	1_2
	リディ	悔しい2	2_2
	ディーア							いや、何も……\nしてない、と思うけど……
CharacterOff
	ププッピマリー		3_3
	司書王ロルリアンレット	怒りH						まったく、あなたは本当に\n状況を理解しているのかしら？
CharacterOff
	ディーア	驚き2	1_2
	リディ	驚き2	2_2
	ディーア							え、あ、はい
CharacterOff
	ププッピマリー		3_3
	司書王ロルリアンレット	怒りH						だったら！\n今度からは真っ先に\n私のところに来なさい！
CharacterOff
	ディーア	驚き2	1_2
	リディ	驚き2	2_2
	ディーア							はっ、はい！\nすみません……
CharacterOff
	ププッピマリー		3_3
	司書王ロルリアンレット	怒りH						まあいいわ\n今回の場合、いつ来ても\n結果は変わらなかっただろうし
CharacterOff
	ディーア	驚き2	1_2
	リディ	驚き2	2_2
	ディーア							……え？
CharacterOff
	ププッピマリー		3_3
	司書王ロルリアンレット	怒りH						結論から言うわ
	司書王ロルリアンレット							このままだと……\nあなたはブリジットを\n永遠に失うことになるわよ
If	isdebug==true
CharacterOff
Jump	*Q1010_19
EndIf
EndScenario

# Q1010_19
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="クエスト名"
ShowMessageWindow
FadeOut	black					0
StopSound
Bgm	図書館
Bg	研究所A
	ププッピマリー		3_3
	司書王ロルリアンレット	驚きH
FadeIn	black					.5
	司書王ロルリアンレット							いま、《魔王獣の記憶》は\nゼフが握っている状態にあるわ
	司書王ロルリアンレット							ゼフがまだ上手く使いこなせて\nいないから、最悪の事態は\n避けられているけれど……
	司書王ロルリアンレット							ゼフが《魔王獣の記憶》から力を\n引き出す度に、ブリジットの力は\n失われていくでしょうね
CharacterOff
	ディーア	悔しい2	1_2
	リディ	悔しい2	2_2
	ディーア							……力が失われていく？
	リディ							ただの魔剣になるってこと？
CharacterOff
	ププッピマリー		3_3
	司書王ロルリアンレット	驚きH						それだけなら良いのだけれど、\n残念ながらそうじゃないわ
	司書王ロルリアンレット							魔剣が成立するためには\n力の根源となる固有の伝承が必要よ
	司書王ロルリアンレット							そしてそれは、時として魔剣自身が\n作り出した出来事によって\n強化されることがある
CharacterOff
	ディーア	怒り2	1_2
	リディ	驚き2	2_2
	ディーア							……"オモイデ"が力になる、\nってやつか
CharacterOff
	ププッピマリー		3_3
	司書王ロルリアンレット	驚きH						ええ、理論は同じね
	司書王ロルリアンレット							そして、魔剣殺しブリジットにも\nそれがあるわ
	司書王ロルリアンレット							それも、ただの"オモイデ"\nなんかじゃない
	司書王ロルリアンレット							世界を壊しかけたほどの、\nとびきり大きな"伝承"が
CharacterOff
	ディーア	怒り2	1_2
	リディ	驚き2	2_2
	ディーア							《魔王獣の記憶》……
CharacterOff
	ププッピマリー		3_3
	司書王ロルリアンレット	驚きH						ブリジットにとって、\n《魔王獣の記憶》というのは\n最早自らの伝承そのものよ
CharacterOff
	ディーア	怒り2	1_2
	リディ	悔しい2	2_2
	ディーア							それを、ゼフに\n奪われたということは……
CharacterOff
	ププッピマリー		3_3
	司書王ロルリアンレット	驚きH						もし、覇王ゼフが完全に覚醒して、\n《魔王獣の記憶》を完全に掌握したら
